Datum;Gemeinde;Geschlecht;Staatsangehoerigkeit;Anzahl;Jahr;Wohnviertel-Name;Wohnviertel-ID
31. Dezember 2008;Basel;W;Ägypten;3;2008;Matthäus;17
31. Dezember 1998;Basel;M;Ägypten;1;1998;Matthäus;17
31. Dezember 1998;Basel;W;Australien;4;1998;Matthäus;17
31. Dezember 1998;Basel;W;Bolivien;1;1998;Matthäus;17
31. Dezember 1998;Basel;W;Chile;3;1998;Matthäus;17
31. Dezember 1998;Basel;W;Côte d'Ivoire;1;1998;Matthäus;17
31. Dezember 1998;Basel;W;Dominikanische Republik;29;1998;Matthäus;17
31. Dezember 1998;Basel;W;Ex-Jugoslawien;645;1998;Matthäus;17
31. Dezember 1998;Basel;W;Frankreich;49;1998;Matthäus;17
31. Dezember 1998;Basel;W;Marokko;7;1998;Matthäus;17
31. Dezember 1998;Basel;W;Norwegen;2;1998;Matthäus;17
31. Dezember 2004;Basel;M;Armenien;2;2004;Matthäus;17
31. Dezember 2004;Basel;M;Ghana;5;2004;Matthäus;17
31. Dezember 2004;Basel;M;Pakistan;16;2004;Matthäus;17
31. Dezember 2004;Basel;M;Spanien;241;2004;Matthäus;17
31. Dezember 2004;Basel;M;Ukraine;3;2004;Matthäus;17
31. Dezember 2004;Basel;W;Côte d'Ivoire;3;2004;Matthäus;17
31. Dezember 2004;Basel;W;Ghana;3;2004;Matthäus;17
31. Dezember 2004;Basel;W;Iran;8;2004;Matthäus;17
31. Dezember 2004;Basel;W;Japan;10;2004;Matthäus;17
31. Dezember 2004;Basel;W;Kolumbien;17;2004;Matthäus;17
31. Dezember 2004;Basel;W;Kongo (Kinshasa);4;2004;Matthäus;17
31. Dezember 2004;Basel;W;Liechtenstein;2;2004;Matthäus;17
31. Dezember 2004;Basel;W;Neuseeland;3;2004;Matthäus;17
31. Dezember 2004;Basel;W;Ukraine;3;2004;Matthäus;17
31. Dezember 2006;Basel;M;Panama;1;2006;Matthäus;17
31. Dezember 2006;Basel;M;Slowakei;6;2006;Matthäus;17
31. Dezember 2006;Basel;M;Syrien;5;2006;Matthäus;17
31. Dezember 2006;Basel;M;Tunesien;14;2006;Matthäus;17
31. Dezember 2006;Basel;M;Vereinigte Staaten;27;2006;Matthäus;17
31. Dezember 2006;Basel;W;Algerien;6;2006;Matthäus;17
31. Dezember 2006;Basel;W;Frankreich;45;2006;Matthäus;17
31. Dezember 2006;Basel;W;Georgien;2;2006;Matthäus;17
31. Dezember 2006;Basel;W;Kuba;4;2006;Matthäus;17
31. Dezember 2006;Basel;W;Lettland;1;2006;Matthäus;17
31. Dezember 2006;Basel;W;Niederlande;21;2006;Matthäus;17
31. Dezember 2006;Basel;W;Rumänien;9;2006;Matthäus;17
31. Dezember 2000;Basel;M;Bangladesch;4;2000;Matthäus;17
31. Dezember 2000;Basel;M;Staat unbekannt oder nicht angegeben;4;2000;Matthäus;17
31. Dezember 2000;Basel;M;Ukraine;2;2000;Matthäus;17
31. Dezember 2000;Basel;W;Kuba;5;2000;Matthäus;17
31. Dezember 2000;Basel;W;Liechtenstein;2;2000;Matthäus;17
31. Dezember 2003;Basel;M;Russland;4;2003;Matthäus;17
31. Dezember 2003;Basel;M;Tschechien;11;2003;Matthäus;17
31. Dezember 2003;Basel;W;Chile;4;2003;Matthäus;17
31. Dezember 2003;Basel;W;Kamerun;13;2003;Matthäus;17
31. Dezember 2003;Basel;W;Korea (Süd-);6;2003;Matthäus;17
31. Dezember 2003;Basel;W;Peru;6;2003;Matthäus;17
31. Dezember 2003;Basel;M;Japan;4;2003;Matthäus;17
31. Dezember 2003;Basel;W;Kenia;4;2003;Matthäus;17
31. Dezember 2003;Basel;W;Kongo (Kinshasa);6;2003;Matthäus;17
31. Dezember 2003;Basel;W;Pakistan;3;2003;Matthäus;17
31. Dezember 2003;Basel;W;Sri Lanka;95;2003;Matthäus;17
31. Dezember 2003;Basel;W;Ukraine;7;2003;Matthäus;17
31. Dezember 2000;Basel;M;Iran;3;2000;Matthäus;17
31. Dezember 1999;Basel;M;Eritrea;1;1999;Matthäus;17
31. Dezember 1999;Basel;M;Kenia;2;1999;Matthäus;17
31. Dezember 2002;Basel;M;Chile;1;2002;Matthäus;17
31. Dezember 2002;Basel;W;Ex-Jugoslawien;621;2002;Matthäus;17
31. Dezember 2002;Basel;W;Korea (Süd-);5;2002;Matthäus;17
31. Dezember 2002;Basel;W;Polen;9;2002;Matthäus;17
31. Dezember 2002;Basel;W;Russland;14;2002;Matthäus;17
31. Dezember 2002;Basel;W;Vereinigtes Königreich;37;2002;Matthäus;17
31. Dezember 2002;Basel;M;Nepal;1;2002;Matthäus;17
31. Dezember 2002;Basel;M;Somalia;3;2002;Matthäus;17
31. Dezember 2002;Basel;M;Thailand;7;2002;Matthäus;17
31. Dezember 2002;Basel;M;Türkei;736;2002;Matthäus;17
31. Dezember 2002;Basel;W;Nordmazedonien;238;2002;Matthäus;17
31. Dezember 2002;Basel;W;Venezuela;4;2002;Matthäus;17
31. Dezember 2002;Basel;W;Armenien;5;2002;Matthäus;17
31. Dezember 2009;Basel;W;Liberia;1;2009;Matthäus;17
31. Dezember 2009;Basel;W;Nigeria;2;2009;Matthäus;17
31. Dezember 1996;Basel;M;Polen;2;1996;Matthäus;17
31. Dezember 1996;Basel;M;Senegal;2;1996;Matthäus;17
31. Dezember 1996;Basel;W;Schweden;5;1996;Matthäus;17
31. Dezember 1996;Basel;W;Türkei;760;1996;Matthäus;17
31. Dezember 1995;Basel;W;Bulgarien;1;1995;Matthäus;17
31. Dezember 1995;Basel;W;Côte d'Ivoire;1;1995;Matthäus;17
31. Dezember 1995;Basel;W;Ex-Jugoslawien;578;1995;Matthäus;17
31. Dezember 1996;Basel;M;Algerien;2;1996;Matthäus;17
31. Dezember 1996;Basel;M;Vereinigte Staaten;34;1996;Matthäus;17
31. Dezember 1996;Basel;W;Niederlande;10;1996;Matthäus;17
31. Dezember 1992;Basel;M;Indien;13;1992;Matthäus;17
31. Dezember 1992;Basel;W;Polen;5;1992;Matthäus;17
31. Dezember 1993;Basel;W;Cabo Verde;4;1993;Matthäus;17
31. Dezember 1993;Basel;W;Singapur;1;1993;Matthäus;17
31. Dezember 1989;Basel;M;Cabo Verde;4;1989;Matthäus;17
31. Dezember 1989;Basel;M;Ecuador;1;1989;Matthäus;17
31. Dezember 1989;Basel;M;Ghana;1;1989;Matthäus;17
31. Dezember 1989;Basel;M;Japan;13;1989;Matthäus;17
31. Dezember 1989;Basel;M;Malaysia;2;1989;Matthäus;17
31. Dezember 1989;Basel;M;Polen;6;1989;Matthäus;17
31. Dezember 1989;Basel;M;Senegal;2;1989;Matthäus;17
31. Dezember 1989;Basel;M;Ägypten;2;1989;Matthäus;17
31. Dezember 1989;Basel;W;Israel;1;1989;Matthäus;17
31. Dezember 1989;Basel;W;Ungarn;12;1989;Matthäus;17
31. Dezember 1989;Basel;W;Vereinigtes Königreich;12;1989;Matthäus;17
31. Dezember 1988;Basel;W;Vietnam;38;1988;Matthäus;17
31. Dezember 1986;Basel;M;Cabo Verde;2;1986;Matthäus;17
31. Dezember 1986;Basel;M;Simbabwe;1;1986;Matthäus;17
31. Dezember 1988;Basel;M;Bolivien;2;1988;Matthäus;17
31. Dezember 1988;Basel;M;Dänemark;5;1988;Matthäus;17
31. Dezember 1988;Basel;M;Mali;2;1988;Matthäus;17
31. Dezember 1988;Basel;M;Österreich;37;1988;Matthäus;17
31. Dezember 1988;Basel;W;Italien;1046;1988;Matthäus;17
31. Dezember 1990;Basel;M;Kamerun;3;1990;Matthäus;17
31. Dezember 1990;Basel;M;Kongo (Kinshasa);1;1990;Matthäus;17
31. Dezember 1990;Basel;M;Libanon;2;1990;Matthäus;17
31. Dezember 1990;Basel;M;Neuseeland;1;1990;Matthäus;17
31. Dezember 1990;Basel;W;Jamaika;2;1990;Matthäus;17
31. Dezember 1990;Basel;W;Philippinen;5;1990;Matthäus;17
31. Dezember 1990;Basel;W;Polen;5;1990;Matthäus;17
31. Dezember 1990;Basel;M;Niederlande;20;1990;Matthäus;17
31. Dezember 1990;Basel;M;Schweiz;4205;1990;Matthäus;17
31. Dezember 1990;Basel;W;Brasilien;6;1990;Matthäus;17
31. Dezember 1990;Basel;W;Bulgarien;1;1990;Matthäus;17
31. Dezember 1990;Basel;W;Ex-Jugoslawien;461;1990;Matthäus;17
31. Dezember 1990;Basel;W;Griechenland;7;1990;Matthäus;17
31. Dezember 1990;Basel;W;Italien;995;1990;Matthäus;17
31. Dezember 1984;Basel;M;Afghanistan;1;1984;Matthäus;17
31. Dezember 1984;Basel;M;Angola;1;1984;Matthäus;17
31. Dezember 1984;Basel;M;Libanon;1;1984;Matthäus;17
31. Dezember 1984;Basel;M;Pakistan;4;1984;Matthäus;17
31. Dezember 1984;Basel;W;Cabo Verde;1;1984;Matthäus;17
31. Dezember 1984;Basel;W;Chile;8;1984;Matthäus;17
31. Dezember 1984;Basel;W;Frankreich;28;1984;Matthäus;17
31. Dezember 1984;Basel;W;Portugal;11;1984;Matthäus;17
31. Dezember 1994;Basel;M;Indien;16;1994;Matthäus;17
31. Dezember 1994;Basel;M;Pakistan;8;1994;Matthäus;17
31. Dezember 1994;Basel;W;Philippinen;10;1994;Matthäus;17
31. Dezember 1994;Basel;M;Malaysia;2;1994;Matthäus;17
31. Dezember 1994;Basel;M;Österreich;34;1994;Matthäus;17
31. Dezember 1994;Basel;M;Argentinien;1;1994;Matthäus;17
31. Dezember 1994;Basel;M;Deutschland;267;1994;Matthäus;17
31. Dezember 1994;Basel;M;Irland;1;1994;Matthäus;17
31. Dezember 1994;Basel;M;Sri Lanka;66;1994;Matthäus;17
31. Dezember 1994;Basel;W;Afghanistan;4;1994;Matthäus;17
31. Dezember 1994;Basel;W;Türkei;732;1994;Matthäus;17
31. Dezember 2016;Basel;M;Angola;7;2016;Matthäus;17
31. Dezember 2016;Basel;M;Belgien;22;2016;Matthäus;17
31. Dezember 2016;Basel;M;Dominikanische Republik;17;2016;Matthäus;17
31. Dezember 2016;Basel;M;Island;3;2016;Matthäus;17
31. Dezember 2016;Basel;M;Kroatien;66;2016;Matthäus;17
31. Dezember 2016;Basel;M;Lettland;1;2016;Matthäus;17
31. Dezember 2016;Basel;M;Philippinen;8;2016;Matthäus;17
31. Dezember 2018;Basel;M;Kasachstan;1;2018;Matthäus;17
31. Dezember 2018;Basel;M;Mexiko;4;2018;Matthäus;17
31. Dezember 2018;Basel;M;Taiwan;2;2018;Matthäus;17
31. Dezember 2018;Basel;W;Albanien;7;2018;Matthäus;17
31. Dezember 2018;Basel;W;Argentinien;3;2018;Matthäus;17
31. Dezember 2018;Basel;W;Bosnien und Herzegowina;50;2018;Matthäus;17
31. Dezember 2018;Basel;W;Côte d'Ivoire;3;2018;Matthäus;17
31. Dezember 2018;Basel;W;Dänemark;6;2018;Matthäus;17
31. Dezember 2018;Basel;W;Finnland;5;2018;Matthäus;17
31. Dezember 2018;Basel;W;Guatemala;1;2018;Matthäus;17
31. Dezember 2018;Basel;W;Kuba;2;2018;Matthäus;17
31. Dezember 2018;Basel;W;Moldova;2;2018;Matthäus;17
31. Dezember 2018;Basel;W;Niederlande;26;2018;Matthäus;17
31. Dezember 2018;Basel;W;Pakistan;3;2018;Matthäus;17
31. Dezember 2018;Basel;W;Schweden;6;2018;Matthäus;17
31. Dezember 2018;Basel;W;Sri Lanka;51;2018;Matthäus;17
31. Dezember 2018;Basel;W;Tadschikistan;1;2018;Matthäus;17
31. Dezember 2018;Basel;W;Thailand;32;2018;Matthäus;17
31. Dezember 2018;Basel;W;Tschechien;12;2018;Matthäus;17
31. Dezember 2018;Basel;W;Vereinigte Staaten;49;2018;Matthäus;17
31. Dezember 2018;Basel;M;Argentinien;5;2018;Matthäus;17
31. Dezember 2018;Basel;M;Japan;8;2018;Matthäus;17
31. Dezember 2018;Basel;M;Malaysia;3;2018;Matthäus;17
31. Dezember 2018;Basel;M;Marokko;18;2018;Matthäus;17
31. Dezember 2018;Basel;M;Senegal;2;2018;Matthäus;17
31. Dezember 2018;Basel;M;Simbabwe;4;2018;Matthäus;17
31. Dezember 2018;Basel;M;Ungarn;39;2018;Matthäus;17
31. Dezember 2018;Basel;W;Chile;2;2018;Matthäus;17
31. Dezember 2018;Basel;W;Estland;1;2018;Matthäus;17
31. Dezember 2021;Basel;M;Brasilien;19;2021;Matthäus;17
31. Dezember 2024;Basel;W;Irland;8;2024;Matthäus;17
31. Dezember 2024;Basel;W;Lettland;4;2024;Matthäus;17
31. Dezember 2024;Basel;W;Nigeria;3;2024;Matthäus;17
31. Dezember 2024;Basel;W;Polen;38;2024;Matthäus;17
31. Dezember 2024;Basel;W;Serbien;126;2024;Matthäus;17
31. Dezember 2024;Basel;W;Ukraine;85;2024;Matthäus;17
31. Dezember 2024;Basel;M;Algerien;10;2024;Matthäus;17
31. Dezember 2024;Basel;M;Honduras;2;2024;Matthäus;17
31. Dezember 2024;Basel;M;Island;2;2024;Matthäus;17
31. Dezember 2024;Basel;M;Israel;2;2024;Matthäus;17
31. Dezember 2024;Basel;M;Kongo (Kinshasa);7;2024;Matthäus;17
31. Dezember 2024;Basel;M;Kosovo;174;2024;Matthäus;17
31. Dezember 2024;Basel;M;Nepal;2;2024;Matthäus;17
31. Dezember 2024;Basel;M;Rumänien;45;2024;Matthäus;17
31. Dezember 2024;Basel;M;Simbabwe;3;2024;Matthäus;17
31. Dezember 2024;Basel;M;Tunesien;11;2024;Matthäus;17
31. Dezember 2024;Basel;M;Ungarn;49;2024;Matthäus;17
31. Dezember 2024;Basel;W;Bangladesch;6;2024;Matthäus;17
31. Dezember 2024;Basel;W;Bolivien;4;2024;Matthäus;17
31. Dezember 2024;Basel;W;Dominica;1;2024;Matthäus;17
31. Dezember 2024;Basel;W;Korea (Süd-);10;2024;Matthäus;17
31. Dezember 2024;Basel;W;Kroatien;46;2024;Matthäus;17
31. Dezember 2024;Basel;W;Rumänien;62;2024;Matthäus;17
31. Dezember 2024;Basel;W;Vietnam;15;2024;Matthäus;17
31. Dezember 2024;Basel;W;Äthiopien;6;2024;Matthäus;17
31. Dezember 1980;Basel;M;Malaysia;1;1980;Matthäus;17
31. Dezember 1980;Basel;M;Pakistan;1;1980;Matthäus;17
31. Dezember 1980;Basel;M;Rumänien;1;1980;Matthäus;17
31. Dezember 1980;Basel;W;Ungarn;17;1980;Matthäus;17
31. Dezember 1981;Basel;M;Indien;8;1981;Matthäus;17
31. Dezember 1981;Basel;M;Italien;1406;1981;Matthäus;17
31. Dezember 1981;Basel;M;Liechtenstein;5;1981;Matthäus;17
31. Dezember 1981;Basel;M;Portugal;13;1981;Matthäus;17
31. Dezember 1981;Basel;W;Rumänien;1;1981;Matthäus;17
31. Dezember 1981;Basel;W;Ungarn;24;1981;Matthäus;17
31. Dezember 1981;Basel;W;Venezuela;1;1981;Matthäus;17
31. Dezember 1983;Basel;M;Liechtenstein;3;1983;Matthäus;17
31. Dezember 1983;Basel;M;Peru;2;1983;Matthäus;17
31. Dezember 1983;Basel;M;Vereinigtes Königreich;31;1983;Matthäus;17
31. Dezember 1983;Basel;W;Spanien;316;1983;Matthäus;17
31. Dezember 1992;Basel;M;Union der Sozialistischen Sowjetrepu;1;1992;Matthäus;17
31. Dezember 1992;Basel;W;Côte d'Ivoire;1;1992;Matthäus;17
31. Dezember 1992;Basel;W;Mexiko;1;1992;Matthäus;17
31. Dezember 1995;Basel;M;Algerien;6;1995;Matthäus;17
31. Dezember 1995;Basel;M;Bolivien;1;1995;Matthäus;17
31. Dezember 1995;Basel;M;Deutschland;262;1995;Matthäus;17
31. Dezember 1995;Basel;M;Italien;1071;1995;Matthäus;17
31. Dezember 1995;Basel;M;Malaysia;2;1995;Matthäus;17
31. Dezember 1995;Basel;M;Schweiz;3936;1995;Matthäus;17
31. Dezember 1995;Basel;M;Slowenien;12;1995;Matthäus;17
31. Dezember 2007;Basel;M;Ex-Jugoslawien;590;2007;Matthäus;17
31. Dezember 2007;Basel;M;Schweiz;3829;2007;Matthäus;17
31. Dezember 2007;Basel;W;Kenia;3;2007;Matthäus;17
31. Dezember 2001;Basel;M;Bangladesch;3;2001;Matthäus;17
31. Dezember 2001;Basel;M;Bolivien;3;2001;Matthäus;17
31. Dezember 2001;Basel;M;Ecuador;1;2001;Matthäus;17
31. Dezember 2001;Basel;M;Irak;21;2001;Matthäus;17
31. Dezember 2001;Basel;M;Nigeria;5;2001;Matthäus;17
31. Dezember 2001;Basel;M;Senegal;6;2001;Matthäus;17
31. Dezember 2001;Basel;M;Togo;3;2001;Matthäus;17
31. Dezember 2001;Basel;M;Ukraine;2;2001;Matthäus;17
31. Dezember 2001;Basel;M;Ungarn;10;2001;Matthäus;17
31. Dezember 2001;Basel;M;Vereinigte Staaten;19;2001;Matthäus;17
31. Dezember 2001;Basel;M;Vietnam;23;2001;Matthäus;17
31. Dezember 2001;Basel;W;Griechenland;1;2001;Matthäus;17
31. Dezember 2001;Basel;W;Iran;6;2001;Matthäus;17
31. Dezember 2001;Basel;W;Korea (Süd-);5;2001;Matthäus;17
31. Dezember 2001;Basel;W;Luxemburg;1;2001;Matthäus;17
31. Dezember 2001;Basel;W;Schweden;2;2001;Matthäus;17
31. Dezember 2001;Basel;W;Togo;5;2001;Matthäus;17
31. Dezember 2001;Basel;W;Uganda;1;2001;Matthäus;17
31. Dezember 2008;Basel;M;Bangladesch;12;2008;Matthäus;17
31. Dezember 2008;Basel;M;Indien;131;2008;Matthäus;17
31. Dezember 2008;Basel;M;Iran;20;2008;Matthäus;17
31. Dezember 2008;Basel;M;Japan;7;2008;Matthäus;17
31. Dezember 2008;Basel;M;Moldova;1;2008;Matthäus;17
31. Dezember 2008;Basel;M;Nepal;1;2008;Matthäus;17
31. Dezember 2008;Basel;M;Niederlande;22;2008;Matthäus;17
31. Dezember 2008;Basel;M;Philippinen;2;2008;Matthäus;17
31. Dezember 2008;Basel;M;Somalia;28;2008;Matthäus;17
31. Dezember 2008;Basel;M;Taiwan;1;2008;Matthäus;17
31. Dezember 2008;Basel;M;Uganda;1;2008;Matthäus;17
31. Dezember 2008;Basel;M;Vereinigte Staaten;39;2008;Matthäus;17
31. Dezember 2008;Basel;W;Argentinien;2;2008;Matthäus;17
31. Dezember 2008;Basel;W;Belarus;3;2008;Matthäus;17
31. Dezember 2008;Basel;W;Brasilien;53;2008;Matthäus;17
31. Dezember 2008;Basel;W;Dänemark;6;2008;Matthäus;17
31. Dezember 2008;Basel;W;Afghanistan;2;2008;Matthäus;17
31. Dezember 2000;Basel;M;Venezuela;3;2000;Matthäus;17
31. Dezember 2000;Basel;M;Vereinigte Staaten;19;2000;Matthäus;17
31. Dezember 2000;Basel;M;Vietnam;22;2000;Matthäus;17
31. Dezember 2000;Basel;M;Äthiopien;1;2000;Matthäus;17
31. Dezember 2000;Basel;W;Armenien;3;2000;Matthäus;17
31. Dezember 2000;Basel;W;Schweiz;4047;2000;Matthäus;17
31. Dezember 2010;Basel;M;Ecuador;6;2010;Matthäus;17
31. Dezember 2010;Basel;M;Irak;37;2010;Matthäus;17
31. Dezember 2010;Basel;M;Peru;4;2010;Matthäus;17
31. Dezember 2010;Basel;M;Äthiopien;5;2010;Matthäus;17
31. Dezember 2010;Basel;W;Dänemark;8;2010;Matthäus;17
31. Dezember 2010;Basel;W;Guatemala;1;2010;Matthäus;17
31. Dezember 2010;Basel;W;Polen;10;2010;Matthäus;17
31. Dezember 2010;Basel;W;Simbabwe;1;2010;Matthäus;17
31. Dezember 2010;Basel;W;Syrien;2;2010;Matthäus;17
31. Dezember 2010;Basel;W;Ungarn;13;2010;Matthäus;17
31. Dezember 2000;Basel;M;Deutschland;257;2000;Matthäus;17
31. Dezember 2000;Basel;W;Kroatien;145;2000;Matthäus;17
31. Dezember 2000;Basel;W;Slowakei;2;2000;Matthäus;17
31. Dezember 2000;Basel;W;Türkei;629;2000;Matthäus;17
31. Dezember 1997;Basel;M;Bosnien und Herzegowina;121;1997;Matthäus;17
31. Dezember 1997;Basel;M;Irland;5;1997;Matthäus;17
31. Dezember 1997;Basel;M;Israel;2;1997;Matthäus;17
31. Dezember 1997;Basel;W;China;10;1997;Matthäus;17
31. Dezember 1997;Basel;W;Kroatien;164;1997;Matthäus;17
31. Dezember 2006;Basel;W;Österreich;25;2006;Matthäus;17
31. Dezember 2007;Basel;M;Albanien;4;2007;Matthäus;17
31. Dezember 1998;Basel;M;Russland;2;1998;Matthäus;17
31. Dezember 1998;Basel;M;Ukraine;1;1998;Matthäus;17
31. Dezember 2003;Basel;M;Litauen;1;2003;Matthäus;17
31. Dezember 2003;Basel;W;Ex-Jugoslawien;645;2003;Matthäus;17
31. Dezember 2003;Basel;W;Tschechien;3;2003;Matthäus;17
31. Dezember 1999;Basel;M;Bangladesch;2;1999;Matthäus;17
31. Dezember 1999;Basel;M;Gambia;1;1999;Matthäus;17
31. Dezember 1999;Basel;M;Spanien;336;1999;Matthäus;17
31. Dezember 1999;Basel;M;Vereinigte Staaten;22;1999;Matthäus;17
31. Dezember 1999;Basel;M;Äthiopien;1;1999;Matthäus;17
31. Dezember 1999;Basel;W;Armenien;4;1999;Matthäus;17
31. Dezember 1999;Basel;W;Chile;4;1999;Matthäus;17
31. Dezember 1999;Basel;W;Deutschland;201;1999;Matthäus;17
31. Dezember 1999;Basel;W;Irak;6;1999;Matthäus;17
31. Dezember 1999;Basel;W;Neuseeland;2;1999;Matthäus;17
31. Dezember 1999;Basel;W;Togo;6;1999;Matthäus;17
31. Dezember 1999;Basel;W;Vereinigte Staaten;13;1999;Matthäus;17
31. Dezember 2002;Basel;M;Guatemala;2;2002;Matthäus;17
31. Dezember 2002;Basel;M;Polen;7;2002;Matthäus;17
31. Dezember 2002;Basel;M;Ukraine;3;2002;Matthäus;17
31. Dezember 2002;Basel;W;Frankreich;34;2002;Matthäus;17
31. Dezember 2002;Basel;W;Nigeria;1;2002;Matthäus;17
31. Dezember 2003;Basel;M;Argentinien;10;2003;Matthäus;17
31. Dezember 2009;Basel;M;Albanien;2;2009;Matthäus;17
31. Dezember 2009;Basel;M;Bulgarien;12;2009;Matthäus;17
31. Dezember 2009;Basel;M;China;28;2009;Matthäus;17
31. Dezember 2009;Basel;M;Costa Rica;1;2009;Matthäus;17
31. Dezember 2009;Basel;M;Deutschland;703;2009;Matthäus;17
31. Dezember 2009;Basel;M;Kroatien;80;2009;Matthäus;17
31. Dezember 2009;Basel;M;Myanmar;3;2009;Matthäus;17
31. Dezember 2009;Basel;M;Rumänien;8;2009;Matthäus;17
31. Dezember 2009;Basel;M;Simbabwe;4;2009;Matthäus;17
31. Dezember 2009;Basel;M;Tschechoslowakei;1;2009;Matthäus;17
31. Dezember 2009;Basel;W;Island;1;2009;Matthäus;17
31. Dezember 2009;Basel;W;Jemen;4;2009;Matthäus;17
31. Dezember 2009;Basel;W;Kolumbien;11;2009;Matthäus;17
31. Dezember 2009;Basel;W;Liechtenstein;2;2009;Matthäus;17
31. Dezember 2009;Basel;W;Malta;1;2009;Matthäus;17
31. Dezember 2009;Basel;W;Mongolei;4;2009;Matthäus;17
31. Dezember 2009;Basel;W;Myanmar;1;2009;Matthäus;17
31. Dezember 2009;Basel;W;Philippinen;6;2009;Matthäus;17
31. Dezember 2009;Basel;W;Spanien;133;2009;Matthäus;17
31. Dezember 2009;Basel;W;Vereinigte Staaten;32;2009;Matthäus;17
31. Dezember 2009;Basel;M;Bosnien und Herzegowina;96;2009;Matthäus;17
31. Dezember 2009;Basel;M;Eritrea;30;2009;Matthäus;17
31. Dezember 2009;Basel;M;Jemen;3;2009;Matthäus;17
31. Dezember 2009;Basel;M;Kenia;7;2009;Matthäus;17
31. Dezember 2009;Basel;M;Lettland;1;2009;Matthäus;17
31. Dezember 2009;Basel;M;Marokko;14;2009;Matthäus;17
31. Dezember 2009;Basel;M;Peru;6;2009;Matthäus;17
31. Dezember 2009;Basel;M;Russland;14;2009;Matthäus;17
31. Dezember 2009;Basel;M;Vietnam;17;2009;Matthäus;17
31. Dezember 2009;Basel;W;Ex-Jugoslawien;384;2009;Matthäus;17
31. Dezember 2009;Basel;W;Kasachstan;1;2009;Matthäus;17
31. Dezember 2009;Basel;W;Kongo (Kinshasa);7;2009;Matthäus;17
31. Dezember 2009;Basel;W;Kosovo;59;2009;Matthäus;17
31. Dezember 2009;Basel;W;Litauen;3;2009;Matthäus;17
31. Dezember 2009;Basel;W;Österreich;38;2009;Matthäus;17
31. Dezember 1998;Basel;M;Chile;4;1998;Matthäus;17
31. Dezember 1980;Basel;M;Türkei;166;1980;Matthäus;17
31. Dezember 1987;Basel;M;Dänemark;3;1987;Matthäus;17
31. Dezember 1987;Basel;M;Frankreich;44;1987;Matthäus;17
31. Dezember 1987;Basel;M;Griechenland;4;1987;Matthäus;17
31. Dezember 1987;Basel;M;Kenia;3;1987;Matthäus;17
31. Dezember 1987;Basel;M;Malaysia;2;1987;Matthäus;17
31. Dezember 1987;Basel;M;Schweden;2;1987;Matthäus;17
31. Dezember 1987;Basel;M;Staat unbekannt oder nicht angegeben;2;1987;Matthäus;17
31. Dezember 1987;Basel;M;Thailand;1;1987;Matthäus;17
31. Dezember 1987;Basel;M;Tunesien;4;1987;Matthäus;17
31. Dezember 1987;Basel;M;Vietnam;34;1987;Matthäus;17
31. Dezember 1987;Basel;W;Brasilien;1;1987;Matthäus;17
31. Dezember 1987;Basel;W;Israel;2;1987;Matthäus;17
31. Dezember 1987;Basel;W;Korea (Süd-);1;1987;Matthäus;17
31. Dezember 1987;Basel;W;Libanon;3;1987;Matthäus;17
31. Dezember 1996;Basel;M;Bolivien;1;1996;Matthäus;17
31. Dezember 1996;Basel;M;Dänemark;3;1996;Matthäus;17
31. Dezember 1996;Basel;M;Frankreich;31;1996;Matthäus;17
31. Dezember 1996;Basel;M;Uruguay;2;1996;Matthäus;17
31. Dezember 1993;Basel;M;Frankreich;40;1993;Matthäus;17
31. Dezember 1993;Basel;M;Iran;2;1993;Matthäus;17
31. Dezember 1993;Basel;M;Kambodscha;1;1993;Matthäus;17
31. Dezember 1993;Basel;M;Kenia;2;1993;Matthäus;17
31. Dezember 1993;Basel;M;Malaysia;4;1993;Matthäus;17
31. Dezember 1993;Basel;W;Dominikanische Republik;15;1993;Matthäus;17
31. Dezember 1993;Basel;W;Japan;7;1993;Matthäus;17
31. Dezember 1993;Basel;W;Pakistan;4;1993;Matthäus;17
31. Dezember 1993;Basel;W;Vereinigtes Königreich;19;1993;Matthäus;17
31. Dezember 1988;Basel;M;Kongo (Kinshasa);1;1988;Matthäus;17
31. Dezember 1988;Basel;M;Senegal;2;1988;Matthäus;17
31. Dezember 1988;Basel;M;Taiwan;1;1988;Matthäus;17
31. Dezember 1988;Basel;W;Australien;3;1988;Matthäus;17
31. Dezember 1988;Basel;W;Japan;7;1988;Matthäus;17
31. Dezember 1988;Basel;W;Liechtenstein;4;1988;Matthäus;17
31. Dezember 1988;Basel;W;Staat unbekannt oder nicht angegeben;1;1988;Matthäus;17
31. Dezember 1991;Basel;M;Brasilien;5;1991;Matthäus;17
31. Dezember 1991;Basel;M;Guatemala;1;1991;Matthäus;17
31. Dezember 1991;Basel;M;San Marino;1;1991;Matthäus;17
31. Dezember 1991;Basel;M;Schweden;5;1991;Matthäus;17
31. Dezember 1991;Basel;M;Senegal;1;1991;Matthäus;17
31. Dezember 1991;Basel;W;Bulgarien;1;1991;Matthäus;17
31. Dezember 1991;Basel;W;Dominikanische Republik;2;1991;Matthäus;17
31. Dezember 1991;Basel;W;El Salvador;2;1991;Matthäus;17
31. Dezember 1991;Basel;W;Indien;8;1991;Matthäus;17
31. Dezember 1991;Basel;W;Irland;2;1991;Matthäus;17
31. Dezember 1991;Basel;W;Mexiko;1;1991;Matthäus;17
